date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:40:28	28054/28054	---M--	200	added ('OK')	text/plain	etag:%22a197e35f-6d96-4e9f0c99e5fb9%22	http://astera-led.com/webfonts/276659_1_0.eot?	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_1_0d41d.eot	(from http://astera-led.com/style.css)
20:40:29	36853/36853	---M--	200	added ('OK')	text/plain	etag:%22a1982106-8ff5-4e9f0ca6b2a49%22	http://astera-led.com/webfonts/276659_1_0.woff	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_1_0.woff	(from http://astera-led.com/style.css)
20:40:37	132524/132524	---M--	200	added ('OK')	text/plain	etag:%22a17c9cdb-205ac-4e9f0cde0518f%22	http://astera-led.com/webfonts/276659_0_0.ttf	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_0_0.ttf	(from http://astera-led.com/style.css)
20:40:39	65403/65403	---M--	200	added ('OK')	text/plain	etag:%22a1986b24-ff7b-4e9f0cac6e8af%22	http://astera-led.com/webfonts/276659_2_0.eot	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_2_0.eot	(from http://astera-led.com/style.css)
20:40:43	86511/86511	---M--	200	added ('OK')	text/plain	etag:%22a1a26efc-151ef-4e9f0ce497e0b%22	http://astera-led.com/webfonts/276659_2_0.woff	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_2_0.woff	(from http://astera-led.com/style.css)
20:40:44	114012/114012	---M--	200	added ('OK')	text/plain	etag:%22a1982105-1bd5c-4e9f0ca2c89b7%22	http://astera-led.com/webfonts/276659_1_0.ttf	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/webfonts/276659_1_0.ttf	(from http://astera-led.com/style.css)
20:40:44	1363/1363	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202014%2015:12:33%20GMT	http://astera-led.com/fonts/ostrich-dashed-webfont.eot	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/fonts/ostrich-dashed-webfont.19.delayed	(from http://astera-led.com/style.css)
20:40:44	1363/1363	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202014%2015:12:33%20GMT	http://astera-led.com/fonts/ostrich-dashed-webfont.eot?	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/fonts/ostrich-dashed-webfontd41d.eot	(from http://astera-led.com/style.css)
20:40:45	1363/1363	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202014%2015:12:34%20GMT	http://astera-led.com/fonts/ostrich-dashed-webfont.woff	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/fonts/ostrich-dashed-webfont.woff	(from http://astera-led.com/style.css)
20:40:45	1363/1363	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2010%20Sep%202014%2015:12:34%20GMT	http://astera-led.com/fonts/ostrich-dashed-webfont.ttf	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/fonts/ostrich-dashed-webfont.ttf	(from http://astera-led.com/style.css)
